date,county,state,cases,deaths
4/18/2020,Victoria,Texas,89,1
4/18/2020,Walker,Texas,68,0
4/18/2020,Waller,Texas,22,0
4/18/2020,Washington,Texas,50,4
4/18/2020,Webb,Texas,267,11
4/18/2020,Wharton,Texas,35,0
4/18/2020,Wichita,Texas,59,2
4/18/2020,Wilbarger,Texas,1,0
4/18/2020,Willacy,Texas,8,1
4/18/2020,Williamson,Texas,151,4
4/18/2020,Wilson,Texas,19,1
4/18/2020,Winkler,Texas,3,0
4/18/2020,Wise,Texas,9,2
4/18/2020,Wood,Texas,6,0
4/18/2020,Yoakum,Texas,1,0
4/18/2020,Young,Texas,4,1
4/18/2020,Zapata,Texas,6,0
4/18/2020,Zavala,Texas,1,0
4/18/2020,Box Elder,Utah,16,0
4/18/2020,Cache,Utah,40,0
4/18/2020,Carbon,Utah,3,0
4/18/2020,Davis,Utah,230,2
4/18/2020,Duchesne,Utah,4,0
4/18/2020,Emery,Utah,4,0
4/18/2020,Garfield,Utah,1,0
4/18/2020,Grand,Utah,1,0
4/18/2020,Iron,Utah,17,0
4/18/2020,Juab,Utah,2,0
4/18/2020,Kane,Utah,3,0
4/18/2020,Millard,Utah,5,0
4/18/2020,Morgan,Utah,7,0
4/18/2020,Salt Lake,Utah,1547,13
4/18/2020,San Juan,Utah,18,2
4/18/2020,Sanpete,Utah,3,0
4/18/2020,Sevier,Utah,5,0
4/18/2020,Summit,Utah,316,0
4/18/2020,Tooele,Utah,39,0
4/18/2020,Uintah,Utah,6,0
4/18/2020,Unknown,Utah,0,1
4/18/2020,Utah,Utah,417,5
4/18/2020,Wasatch,Utah,109,1
4/18/2020,Washington,Utah,44,0
4/18/2020,Weber,Utah,105,1
4/18/2020,Addison,Vermont,61,2
4/18/2020,Bennington,Vermont,37,1
4/18/2020,Caledonia,Vermont,10,0
4/18/2020,Chittenden,Vermont,384,23
4/18/2020,Essex,Vermont,1,0
4/18/2020,Franklin,Vermont,90,3
4/18/2020,Grand Isle,Vermont,3,0
4/18/2020,Lamoille,Vermont,23,2
4/18/2020,Orange,Vermont,5,0
4/18/2020,Orleans,Vermont,9,0
4/18/2020,Rutland,Vermont,42,1
4/18/2020,Unknown,Vermont,10,0
4/18/2020,Washington,Vermont,31,1
4/18/2020,Windham,Vermont,63,2
4/18/2020,Windsor,Vermont,34,2
4/18/2020,Unknown,Virgin Islands,53,3
4/18/2020,Accomack,Virginia,33,0
4/18/2020,Albemarle,Virginia,56,0
4/18/2020,Alexandria city,Virginia,354,6
4/18/2020,Alleghany,Virginia,4,0
4/18/2020,Amelia,Virginia,13,0
4/18/2020,Amherst,Virginia,10,0
4/18/2020,Appomattox,Virginia,7,0
4/18/2020,Arlington,Virginia,520,12
4/18/2020,Augusta,Virginia,22,0
4/18/2020,Bedford,Virginia,17,0
4/18/2020,Botetourt,Virginia,23,0
4/18/2020,Bristol city,Virginia,1,0
4/18/2020,Brunswick,Virginia,12,0
4/18/2020,Buchanan,Virginia,12,0
4/18/2020,Buckingham,Virginia,25,0
4/18/2020,Buena Vista city,Virginia,5,0
4/18/2020,Campbell,Virginia,9,0
4/18/2020,Caroline,Virginia,13,0
4/18/2020,Carroll,Virginia,3,0
4/18/2020,Charles City,Virginia,11,0
4/18/2020,Charlotte,Virginia,8,0
4/18/2020,Charlottesville city,Virginia,41,1
4/18/2020,Chesapeake city,Virginia,154,3
4/18/2020,Chesterfield,Virginia,310,5
4/18/2020,Clarke,Virginia,6,0
4/18/2020,Colonial Heights city,Virginia,23,0
4/18/2020,Covington city,Virginia,1,0
4/18/2020,Craig,Virginia,2,0
4/18/2020,Culpeper,Virginia,39,0
4/18/2020,Cumberland,Virginia,10,0
4/18/2020,Danville city,Virginia,24,0
4/18/2020,Dinwiddie,Virginia,7,0
4/18/2020,Emporia city,Virginia,7,0
4/18/2020,Essex,Virginia,2,0
4/18/2020,Fairfax,Virginia,1633,37
4/18/2020,Fairfax city,Virginia,3,0
4/18/2020,Falls Church city,Virginia,2,0
4/18/2020,Fauquier,Virginia,36,0
4/18/2020,Floyd,Virginia,1,0
4/18/2020,Fluvanna,Virginia,66,0
4/18/2020,Franklin,Virginia,15,0
4/18/2020,Franklin city,Virginia,12,0
4/18/2020,Frederick,Virginia,81,0
4/18/2020,Fredericksburg city,Virginia,15,0
4/18/2020,Galax city,Virginia,1,0
4/18/2020,Giles,Virginia,4,0
4/18/2020,Gloucester,Virginia,21,0
4/18/2020,Goochland,Virginia,55,1
4/18/2020,Greene,Virginia,8,0
4/18/2020,Greensville,Virginia,18,0
4/18/2020,Halifax,Virginia,8,0
4/18/2020,Hampton city,Virginia,79,1
4/18/2020,Hanover,Virginia,79,0
4/18/2020,Harrisonburg city,Virginia,233,0
4/18/2020,Henrico,Virginia,559,45
4/18/2020,Henry,Virginia,10,0
4/18/2020,Hopewell city,Virginia,16,0
4/18/2020,Isle of Wight,Virginia,83,0
4/18/2020,James City,Virginia,139,3
4/18/2020,King George,Virginia,18,0
4/18/2020,King William,Virginia,2,0
4/18/2020,King and Queen,Virginia,2,0
4/18/2020,Lancaster,Virginia,1,0
4/18/2020,Lee,Virginia,7,0
4/18/2020,Lexington city,Virginia,3,0
4/18/2020,Loudoun,Virginia,413,5
4/18/2020,Louisa,Virginia,33,0
4/18/2020,Lunenburg,Virginia,3,0
4/18/2020,Lynchburg city,Virginia,38,0
4/18/2020,Madison,Virginia,8,0
4/18/2020,Manassas Park city,Virginia,21,0
4/18/2020,Manassas city,Virginia,82,0
4/18/2020,Mathews,Virginia,3,0
4/18/2020,Mecklenburg,Virginia,64,0
4/18/2020,Middlesex,Virginia,3,0
4/18/2020,Montgomery,Virginia,42,0
4/18/2020,Nelson,Virginia,5,0
4/18/2020,New Kent,Virginia,17,0
4/18/2020,Newport News city,Virginia,102,1
4/18/2020,Norfolk city,Virginia,109,1
4/18/2020,Northampton,Virginia,5,0
4/18/2020,Northumberland,Virginia,5,0
4/18/2020,Nottoway,Virginia,6,0
4/18/2020,Orange,Virginia,20,0
4/18/2020,Page,Virginia,13,0
4/18/2020,Petersburg city,Virginia,21,0
4/18/2020,Pittsylvania,Virginia,6,0
4/18/2020,Poquoson city,Virginia,6,0
4/18/2020,Portsmouth city,Virginia,65,4
4/18/2020,Powhatan,Virginia,9,0
4/18/2020,Prince Edward,Virginia,17,1
4/18/2020,Prince George,Virginia,28,0
4/18/2020,Prince William,Virginia,700,1
4/18/2020,Pulaski,Virginia,8,0
4/18/2020,Radford city,Virginia,1,0
4/18/2020,Rappahannock,Virginia,1,0
4/18/2020,Richmond,Virginia,8,0
4/18/2020,Richmond city,Virginia,211,7
4/18/2020,Roanoke,Virginia,20,0
4/18/2020,Roanoke city,Virginia,24,0
4/18/2020,Rockbridge,Virginia,5,0
4/18/2020,Rockingham,Virginia,100,0
4/18/2020,Russell,Virginia,2,0
4/18/2020,Salem city,Virginia,6,0
4/18/2020,Scott,Virginia,4,0
4/18/2020,Shenandoah,Virginia,39,1
4/18/2020,Smyth,Virginia,12,0
4/18/2020,Southampton,Virginia,9,0
4/18/2020,Spotsylvania,Virginia,72,0
4/18/2020,Stafford,Virginia,143,1
4/18/2020,Staunton city,Virginia,5,0
4/18/2020,Suffolk city,Virginia,81,0
4/18/2020,Surry,Virginia,3,0
4/18/2020,Sussex,Virginia,11,0
4/18/2020,Tazewell,Virginia,4,0
4/18/2020,Unknown,Virginia,1,114
4/18/2020,Virginia Beach city,Virginia,271,5
4/18/2020,Warren,Virginia,24,0
4/18/2020,Washington,Virginia,27,0
4/18/2020,Waynesboro city,Virginia,7,0
4/18/2020,Westmoreland,Virginia,10,0
4/18/2020,Williamsburg city,Virginia,19,1
4/18/2020,Winchester city,Virginia,25,0
4/18/2020,Wise,Virginia,18,1
4/18/2020,Wythe,Virginia,8,0
4/18/2020,York,Virginia,38,1
4/18/2020,Adams,Washington,40,0
4/18/2020,Asotin,Washington,12,0
4/18/2020,Benton,Washington,306,34
4/18/2020,Chelan,Washington,68,6
4/18/2020,Clallam,Washington,14,0
4/18/2020,Clark,Washington,277,16
4/18/2020,Columbia,Washington,1,0
4/18/2020,Cowlitz,Washington,29,0
4/18/2020,Douglas,Washington,31,1
4/18/2020,Ferry,Washington,1,0
4/18/2020,Franklin,Washington,177,4
4/18/2020,Grant,Washington,140,1
4/18/2020,Grays Harbor,Washington,12,0
4/18/2020,Island,Washington,166,8
4/18/2020,Jefferson,Washington,29,0
4/18/2020,King,Washington,5065,342
4/18/2020,Kitsap,Washington,136,1
4/18/2020,Kittitas,Washington,14,0
4/18/2020,Klickitat,Washington,16,3
4/18/2020,Lewis,Washington,21,2
4/18/2020,Lincoln,Washington,2,0
4/18/2020,Mason,Washington,22,0
4/18/2020,Okanogan,Washington,14,0
4/18/2020,Pacific,Washington,1,0
4/18/2020,Pend Oreille,Washington,2,0
4/18/2020,Pierce,Washington,1149,32
4/18/2020,San Juan,Washington,15,0
4/18/2020,Skagit,Washington,230,7
4/18/2020,Skamania,Washington,3,0
4/18/2020,Snohomish,Washington,2092,92
4/18/2020,Spokane,Washington,306,17
4/18/2020,Stevens,Washington,8,1
4/18/2020,Thurston,Washington,93,1
4/18/2020,Unknown,Washington,233,0
4/18/2020,Wahkiakum,Washington,2,0
4/18/2020,Walla Walla,Washington,28,0
4/18/2020,Whatcom,Washington,273,26
4/18/2020,Whitman,Washington,15,0
4/18/2020,Yakima,Washington,759,35
4/18/2020,Barbour,West Virginia,4,0
4/18/2020,Berkeley,West Virginia,107,1
4/18/2020,Boone,West Virginia,2,0
4/18/2020,Braxton,West Virginia,1,0
4/18/2020,Brooke,West Virginia,3,0
4/18/2020,Cabell,West Virginia,30,0
4/18/2020,Fayette,West Virginia,4,0
4/18/2020,Grant,West Virginia,1,0
4/18/2020,Greenbrier,West Virginia,3,0
4/18/2020,Hampshire,West Virginia,6,0
4/18/2020,Hancock,West Virginia,7,0
4/18/2020,Hardy,West Virginia,3,0
4/18/2020,Harrison,West Virginia,29,1
4/18/2020,Jackson,West Virginia,70,3
4/18/2020,Jefferson,West Virginia,60,0
4/18/2020,Kanawha,West Virginia,111,0
4/18/2020,Lewis,West Virginia,2,0
4/18/2020,Lincoln,West Virginia,1,0
4/18/2020,Logan,West Virginia,8,1
4/18/2020,Marion,West Virginia,42,2
4/18/2020,Marshall,West Virginia,8,0
4/18/2020,Mason,West Virginia,11,0
4/18/2020,McDowell,West Virginia,6,0
4/18/2020,Mercer,West Virginia,8,0
4/18/2020,Mineral,West Virginia,8,0
4/18/2020,Mingo,West Virginia,2,1
4/18/2020,Monongalia,West Virginia,84,4
4/18/2020,Monroe,West Virginia,4,0
4/18/2020,Morgan,West Virginia,8,0
4/18/2020,Nicholas,West Virginia,3,0
4/18/2020,Ohio,West Virginia,22,1
4/18/2020,Pendleton,West Virginia,2,0
4/18/2020,Pleasants,West Virginia,1,0
4/18/2020,Preston,West Virginia,10,0
4/18/2020,Putnam,West Virginia,14,0
4/18/2020,Raleigh,West Virginia,7,0
4/18/2020,Randolph,West Virginia,4,0
4/18/2020,Roane,West Virginia,2,0
4/18/2020,Summers,West Virginia,1,0
4/18/2020,Taylor,West Virginia,5,0
4/18/2020,Tucker,West Virginia,4,0
4/18/2020,Tyler,West Virginia,3,0
4/18/2020,Upshur,West Virginia,4,0
4/18/2020,Wayne,West Virginia,75,3
4/18/2020,Wetzel,West Virginia,3,0
4/18/2020,Wirt,West Virginia,2,0
4/18/2020,Wood,West Virginia,29,1
4/18/2020,Wyoming,West Virginia,1,0
4/18/2020,Adams,Wisconsin,4,1
4/18/2020,Ashland,Wisconsin,2,0
4/18/2020,Barron,Wisconsin,6,0
4/18/2020,Bayfield,Wisconsin,3,1
4/18/2020,Brown,Wisconsin,204,1
4/18/2020,Buffalo,Wisconsin,4,1
4/18/2020,Calumet,Wisconsin,5,0
4/18/2020,Chippewa,Wisconsin,21,0
4/18/2020,Clark,Wisconsin,14,0
4/18/2020,Columbia,Wisconsin,27,1
4/18/2020,Crawford,Wisconsin,3,0
4/18/2020,Dane,Wisconsin,358,17
4/18/2020,Dodge,Wisconsin,19,1
4/18/2020,Door,Wisconsin,9,1
4/18/2020,Douglas,Wisconsin,8,0
4/18/2020,Dunn,Wisconsin,9,0
4/18/2020,Eau Claire,Wisconsin,22,0
4/18/2020,Florence,Wisconsin,2,0
4/18/2020,Fond du Lac,Wisconsin,62,3
4/18/2020,Grant,Wisconsin,15,2
4/18/2020,Green,Wisconsin,9,0
4/18/2020,Green Lake,Wisconsin,1,0
4/18/2020,Iowa,Wisconsin,6,0
4/18/2020,Iron,Wisconsin,2,1
4/18/2020,Jackson,Wisconsin,11,1
4/18/2020,Jefferson,Wisconsin,27,0
4/18/2020,Juneau,Wisconsin,10,1
4/18/2020,Kenosha,Wisconsin,236,5
4/18/2020,Kewaunee,Wisconsin,8,1
4/18/2020,La Crosse,Wisconsin,25,0
4/18/2020,Lafayette,Wisconsin,3,0
4/18/2020,Manitowoc,Wisconsin,6,0
4/18/2020,Marathon,Wisconsin,17,1
4/18/2020,Marinette,Wisconsin,5,1
4/18/2020,Marquette,Wisconsin,3,1
4/18/2020,Menominee,Wisconsin,1,0
4/18/2020,Milwaukee,Wisconsin,2065,122
4/18/2020,Monroe,Wisconsin,13,0
4/18/2020,Oconto,Wisconsin,4,0
4/18/2020,Oneida,Wisconsin,6,0
4/18/2020,Outagamie,Wisconsin,33,2
4/18/2020,Ozaukee,Wisconsin,79,9
4/18/2020,Pierce,Wisconsin,7,0
4/18/2020,Polk,Wisconsin,4,0
4/18/2020,Portage,Wisconsin,4,0
4/18/2020,Price,Wisconsin,1,0
4/18/2020,Racine,Wisconsin,164,8
4/18/2020,Richland,Wisconsin,8,1
4/18/2020,Rock,Wisconsin,68,4
4/18/2020,Rusk,Wisconsin,4,0
4/18/2020,Sauk,Wisconsin,32,3
4/18/2020,Sawyer,Wisconsin,2,0
4/18/2020,Shawano,Wisconsin,6,0
4/18/2020,Sheboygan,Wisconsin,39,2
4/18/2020,St. Croix,Wisconsin,11,0
4/18/2020,Trempealeau,Wisconsin,1,0
4/18/2020,Vilas,Wisconsin,4,0
4/18/2020,Walworth,Wisconsin,89,4
4/18/2020,Washburn,Wisconsin,1,0
4/18/2020,Washington,Wisconsin,82,3
4/18/2020,Waukesha,Wisconsin,259,11
4/18/2020,Waupaca,Wisconsin,4,1
4/18/2020,Waushara,Wisconsin,2,0
4/18/2020,Winnebago,Wisconsin,38,1
4/18/2020,Wood,Wisconsin,2,0
4/18/2020,Albany,Wyoming,6,0
4/18/2020,Big Horn,Wyoming,1,0
4/18/2020,Campbell,Wyoming,13,0
4/18/2020,Carbon,Wyoming,4,0
4/18/2020,Converse,Wyoming,8,0
4/18/2020,Crook,Wyoming,4,0
4/18/2020,Fremont,Wyoming,47,0
4/18/2020,Goshen,Wyoming,3,0
4/18/2020,Hot Springs,Wyoming,2,0
4/18/2020,Johnson,Wyoming,11,1
4/18/2020,Laramie,Wyoming,70,1
4/18/2020,Lincoln,Wyoming,5,0
4/18/2020,Natrona,Wyoming,38,0
4/18/2020,Niobrara,Wyoming,1,0
4/18/2020,Park,Wyoming,1,0
4/18/2020,Sheridan,Wyoming,12,0
4/18/2020,Sublette,Wyoming,1,0
4/18/2020,Sweetwater,Wyoming,10,0
4/18/2020,Teton,Wyoming,62,0
4/18/2020,Uinta,Wyoming,6,0
4/18/2020,Washakie,Wyoming,4,0
4/19/2020,Autauga,Alabama,27,2
4/19/2020,Baldwin,Alabama,114,3
4/19/2020,Barbour,Alabama,20,0
4/19/2020,Bibb,Alabama,28,0
4/19/2020,Blount,Alabama,21,0
4/19/2020,Bullock,Alabama,9,0
4/19/2020,Butler,Alabama,14,0
4/19/2020,Calhoun,Alabama,72,2
4/19/2020,Chambers,Alabama,246,14
4/19/2020,Cherokee,Alabama,12,0
4/19/2020,Chilton,Alabama,42,0
4/19/2020,Choctaw,Alabama,14,0
4/19/2020,Clarke,Alabama,24,0
4/19/2020,Clay,Alabama,18,0
4/19/2020,Cleburne,Alabama,12,1
4/19/2020,Coffee,Alabama,59,0
4/19/2020,Colbert,Alabama,16,1
4/19/2020,Conecuh,Alabama,10,0
4/19/2020,Coosa,Alabama,22,1
4/19/2020,Covington,Alabama,22,1
4/19/2020,Crenshaw,Alabama,6,0
4/19/2020,Cullman,Alabama,42,0
4/19/2020,Dale,Alabama,20,0
4/19/2020,Dallas,Alabama,25,2
4/19/2020,DeKalb,Alabama,42,2
4/19/2020,Elmore,Alabama,63,1
4/19/2020,Escambia,Alabama,15,0
4/19/2020,Etowah,Alabama,98,7
4/19/2020,Fayette,Alabama,4,0
4/19/2020,Franklin,Alabama,17,0
4/19/2020,Geneva,Alabama,4,0
4/19/2020,Greene,Alabama,29,0
4/19/2020,Hale,Alabama,26,1
4/19/2020,Henry,Alabama,17,0
4/19/2020,Houston,Alabama,66,2
4/19/2020,Jackson,Alabama,38,2
4/19/2020,Jefferson,Alabama,682,25
4/19/2020,Lamar,Alabama,8,0
4/19/2020,Lauderdale,Alabama,23,4
4/19/2020,Lawrence,Alabama,9,0
4/19/2020,Lee,Alabama,308,14
4/19/2020,Limestone,Alabama,40,0
4/19/2020,Lowndes,Alabama,30,0
4/19/2020,Macon,Alabama,25,2
4/19/2020,Madison,Alabama,199,4
4/19/2020,Marengo,Alabama,27,1
4/19/2020,Marion,Alabama,61,5
4/19/2020,Marshall,Alabama,150,4
4/19/2020,Mobile,Alabama,663,29
4/19/2020,Monroe,Alabama,9,1
4/19/2020,Montgomery,Alabama,226,3
4/19/2020,Morgan,Alabama,47,0
4/19/2020,Perry,Alabama,9,0
4/19/2020,Pickens,Alabama,38,0
4/19/2020,Pike,Alabama,37,0
4/19/2020,Randolph,Alabama,53,3
4/19/2020,Russell,Alabama,43,0
4/19/2020,Shelby,Alabama,269,7
4/19/2020,St. Clair,Alabama,54,0
4/19/2020,Sumter,Alabama,36,0
4/19/2020,Talladega,Alabama,46,1
4/19/2020,Tallapoosa,Alabama,195,12
4/19/2020,Tuscaloosa,Alabama,145,1
4/19/2020,Walker,Alabama,85,0
4/19/2020,Washington,Alabama,16,1
4/19/2020,Wilcox,Alabama,47,1
4/19/2020,Winston,Alabama,9,0
4/19/2020,Anchorage,Alaska,154,4
4/19/2020,Bethel Census Area,Alaska,1,0
4/19/2020,Fairbanks North Star Borough,Alaska,79,2
4/19/2020,Juneau City and Borough,Alaska,24,0
4/19/2020,Kenai Peninsula Borough,Alaska,18,0
4/19/2020,Ketchikan Gateway Borough,Alaska,15,0
4/19/2020,Kodiak Island Borough,Alaska,1,0
4/19/2020,Matanuska-Susitna Borough,Alaska,18,1
4/19/2020,Nome Census Area,Alaska,1,0
4/19/2020,Petersburg Borough,Alaska,2,0
4/19/2020,Prince of Wales-Hyder Census Area,Alaska,2,0
4/19/2020,Southeast Fairbanks Census Area,Alaska,1,0
4/19/2020,Yukon-Koyukuk Census Area,Alaska,1,0
4/19/2020,Apache,Arizona,178,4
4/19/2020,Cochise,Arizona,24,0
4/19/2020,Coconino,Arizona,333,30
4/19/2020,Gila,Arizona,7,0
4/19/2020,Graham,Arizona,2,0
4/19/2020,Greenlee,Arizona,2,0
4/19/2020,La Paz,Arizona,5,1
4/19/2020,Maricopa,Arizona,2589,75
4/19/2020,Mohave,Arizona,54,2
4/19/2020,Navajo,Arizona,459,11
4/19/2020,Pima,Arizona,913,56
4/19/2020,Pinal,Arizona,247,7
4/19/2020,Santa Cruz,Arizona,19,0
4/19/2020,Yavapai,Arizona,72,1
4/19/2020,Yuma,Arizona,25,1
4/19/2020,Arkansas,Arkansas,2,0
4/19/2020,Ashley,Arkansas,11,0
4/19/2020,Baxter,Arkansas,5,0
4/19/2020,Benton,Arkansas,62,0
4/19/2020,Boone,Arkansas,3,0
4/19/2020,Bradley,Arkansas,7,1
4/19/2020,Carroll,Arkansas,2,0
4/19/2020,Chicot,Arkansas,7,0
4/19/2020,Clark,Arkansas,27,0
4/19/2020,Clay,Arkansas,1,0
4/19/2020,Cleburne,Arkansas,70,4
4/19/2020,Cleveland,Arkansas,8,0
4/19/2020,Columbia,Arkansas,5,0
4/19/2020,Conway,Arkansas,5,1
4/19/2020,Craighead,Arkansas,43,1
4/19/2020,Crawford,Arkansas,4,0
4/19/2020,Crittenden,Arkansas,139,4
4/19/2020,Cross,Arkansas,8,0
4/19/2020,Dallas,Arkansas,1,0
4/19/2020,Desha,Arkansas,7,0
4/19/2020,Drew,Arkansas,6,1
4/19/2020,Faulkner,Arkansas,62,2
4/19/2020,Franklin,Arkansas,1,0
4/19/2020,Garland,Arkansas,107,0
4/19/2020,Grant,Arkansas,11,0
4/19/2020,Greene,Arkansas,8,0
4/19/2020,Hempstead,Arkansas,5,1
4/19/2020,Hot Spring,Arkansas,8,0
4/19/2020,Howard,Arkansas,14,0
4/19/2020,Independence,Arkansas,8,0
4/19/2020,Izard,Arkansas,2,0
4/19/2020,Jackson,Arkansas,1,0
4/19/2020,Jefferson,Arkansas,118,6
4/19/2020,Johnson,Arkansas,22,0
4/19/2020,Lafayette,Arkansas,4,0
4/19/2020,Lawrence,Arkansas,26,1
4/19/2020,Lee,Arkansas,3,1
4/19/2020,Lincoln,Arkansas,111,0
4/19/2020,Logan,Arkansas,3,0
4/19/2020,Lonoke,Arkansas,26,0
4/19/2020,Madison,Arkansas,1,0
4/19/2020,Marion,Arkansas,1,0
4/19/2020,Miller,Arkansas,29,0
4/19/2020,Mississippi,Arkansas,8,0
4/19/2020,Monroe,Arkansas,3,0
4/19/2020,Nevada,Arkansas,1,0
4/19/2020,Newton,Arkansas,2,0
4/19/2020,Ouachita,Arkansas,5,0
4/19/2020,Perry,Arkansas,3,0
4/19/2020,Phillips,Arkansas,4,1
4/19/2020,Pike,Arkansas,2,0
4/19/2020,Poinsett,Arkansas,10,0
4/19/2020,Polk,Arkansas,7,0
4/19/2020,Pope,Arkansas,35,0
4/19/2020,Prairie,Arkansas,2,0
4/19/2020,Pulaski,Arkansas,377,12
4/19/2020,Randolph,Arkansas,11,0
4/19/2020,Saline,Arkansas,43,1
4/19/2020,Scott,Arkansas,1,0
4/19/2020,Searcy,Arkansas,6,0
4/19/2020,Sebastian,Arkansas,11,0
4/19/2020,Sevier,Arkansas,9,0
4/19/2020,Sharp,Arkansas,2,0
4/19/2020,St. Francis,Arkansas,64,0
4/19/2020,Stone,Arkansas,7,0
4/19/2020,Union,Arkansas,24,0
4/19/2020,Unknown,Arkansas,46,0
4/19/2020,Van Buren,Arkansas,26,2
4/19/2020,Washington,Arkansas,46,0
4/19/2020,White,Arkansas,29,0
4/19/2020,Woodruff,Arkansas,1,0
4/19/2020,Yell,Arkansas,2,0
4/19/2020,Alameda,California,1185,42
4/19/2020,Alpine,California,1,0
4/19/2020,Amador,California,6,0
4/19/2020,Butte,California,16,0
4/19/2020,Calaveras,California,12,0
4/19/2020,Colusa,California,3,0
4/19/2020,Contra Costa,California,693,20
4/19/2020,Del Norte,California,2,0
4/19/2020,El Dorado,California,36,0
4/19/2020,Fresno,California,315,7
4/19/2020,Glenn,California,4,0
4/19/2020,Humboldt,California,52,0
4/19/2020,Imperial,California,160,2
4/19/2020,Inyo,California,18,0
4/19/2020,Kern,California,623,3
4/19/2020,Kings,California,30,1
4/19/2020,Lake,California,6,0
4/19/2020,Los Angeles,California,12341,600
4/19/2020,Madera,California,34,2
4/19/2020,Marin,California,195,10
4/19/2020,Mendocino,California,5,0
4/19/2020,Merced,California,90,3
4/19/2020,Mono,California,23,1
4/19/2020,Monterey,California,141,4
4/19/2020,Napa,California,47,2
4/19/2020,Nevada,California,36,1
4/19/2020,Orange,California,1636,32
4/19/2020,Placer,California,132,8
4/19/2020,Plumas,California,4,0
4/19/2020,Riverside,California,2638,75
4/19/2020,Sacramento,California,925,34
4/19/2020,San Benito,California,44,2
4/19/2020,San Bernardino,California,1286,57
4/19/2020,San Diego,California,2268,71
4/19/2020,San Francisco,California,1160,20
4/19/2020,San Joaquin,California,418,17
4/19/2020,San Luis Obispo,California,132,1
4/19/2020,San Mateo,California,838,28
4/19/2020,Santa Barbara,California,394,4
4/19/2020,Santa Clara,California,1870,74
4/19/2020,Santa Cruz,California,104,2
4/19/2020,Shasta,California,26,3
4/19/2020,Siskiyou,California,5,0
4/19/2020,Solano,California,174,2
4/19/2020,Sonoma,California,181,2
4/19/2020,Stanislaus,California,226,4
4/19/2020,Sutter,California,26,2
4/19/2020,Tehama,California,1,0
4/19/2020,Tulare,California,411,17
4/19/2020,Tuolumne,California,2,0
4/19/2020,Ventura,California,416,13
4/19/2020,Yolo,California,137,9
4/19/2020,Yuba,California,16,1
4/19/2020,Adams,Colorado,915,35
4/19/2020,Alamosa,Colorado,7,2
4/19/2020,Arapahoe,Colorado,1536,65
4/19/2020,Archuleta,Colorado,7,0
4/19/2020,Baca,Colorado,10,0
4/19/2020,Boulder,Colorado,352,17
4/19/2020,Broomfield,Colorado,101,2
4/19/2020,Chaffee,Colorado,38,4
4/19/2020,Clear Creek,Colorado,11,0
4/19/2020,Costilla,Colorado,3,0
4/19/2020,Crowley,Colorado,2,1
4/19/2020,Custer,Colorado,2,0
4/19/2020,Delta,Colorado,22,1
4/19/2020,Denver,Colorado,1784,75
4/19/2020,Douglas,Colorado,368,16
4/19/2020,Eagle,Colorado,485,7
4/19/2020,El Paso,Colorado,731,49
4/19/2020,Elbert,Colorado,23,1
4/19/2020,Fremont,Colorado,10,0
4/19/2020,Garfield,Colorado,70,2
4/19/2020,Gilpin,Colorado,1,0
4/19/2020,Grand,Colorado,4,0
4/19/2020,Gunnison,Colorado,114,3
4/19/2020,Hinsdale,Colorado,3,0
4/19/2020,Huerfano,Colorado,1,0
4/19/2020,Jefferson,Colorado,957,36
4/19/2020,Kit Carson,Colorado,18,1
4/19/2020,La Plata,Colorado,52,0
4/19/2020,Lake,Colorado,8,0
4/19/2020,Larimer,Colorado,239,12
4/19/2020,Las Animas,Colorado,3,0
4/19/2020,Lincoln,Colorado,3,0
4/19/2020,Logan,Colorado,17,1
4/19/2020,Mesa,Colorado,35,0
4/19/2020,Mineral,Colorado,2,0
4/19/2020,Moffat,Colorado,4,0
4/19/2020,Montezuma,Colorado,13,2
4/19/2020,Montrose,Colorado,77,7
4/19/2020,Morgan,Colorado,157,2
4/19/2020,Otero,Colorado,6,0
4/19/2020,Ouray,Colorado,5,1
4/19/2020,Park,Colorado,6,0
4/19/2020,Phillips,Colorado,5,0
4/19/2020,Pitkin,Colorado,57,2
4/19/2020,Prowers,Colorado,1,0
4/19/2020,Pueblo,Colorado,87,7
4/19/2020,Rio Blanco,Colorado,1,0
4/19/2020,Rio Grande,Colorado,7,0
4/19/2020,Routt,Colorado,49,2
4/19/2020,Saguache,Colorado,3,0
4/19/2020,San Miguel,Colorado,15,0
4/19/2020,Summit,Colorado,86,1
4/19/2020,Teller,Colorado,24,2
4/19/2020,Unknown,Colorado,114,1
4/19/2020,Washington,Colorado,6,0
4/19/2020,Weld,Colorado,1070,64
4/19/2020,Yuma,Colorado,3,0
4/19/2020,Fairfield,Connecticut,7434,447
4/19/2020,Hartford,Connecticut,3351,295
4/19/2020,Litchfield,Connecticut,600,48
4/19/2020,Middlesex,Connecticut,462,40
4/19/2020,New Haven,Connecticut,4871,257
4/19/2020,New London,Connecticut,339,10
4/19/2020,Tolland,Connecticut,276,24
4/19/2020,Unknown,Connecticut,529,4
4/19/2020,Windham,Connecticut,100,2
4/19/2020,Kent,Delaware,417,10
4/19/2020,New Castle,Delaware,1205,32
4/19/2020,Sussex,Delaware,886,25
4/19/2020,Unknown,Delaware,30,0
4/19/2020,District of Columbia,District of Columbia,2793,96
4/19/2020,Alachua,Florida,210,0
4/19/2020,Baker,Florida,17,3
