date,county,state,cases,deaths
5/3/2020,Summers,West Virginia,1,0
5/3/2020,Taylor,West Virginia,7,0
5/3/2020,Tucker,West Virginia,4,0
5/3/2020,Tyler,West Virginia,3,0
5/3/2020,Upshur,West Virginia,4,0
5/3/2020,Wayne,West Virginia,89,7
5/3/2020,Wetzel,West Virginia,3,0
5/3/2020,Wirt,West Virginia,3,0
5/3/2020,Wood,West Virginia,41,2
5/3/2020,Wyoming,West Virginia,1,0
5/3/2020,Adams,Wisconsin,4,1
5/3/2020,Ashland,Wisconsin,2,0
5/3/2020,Barron,Wisconsin,7,0
5/3/2020,Bayfield,Wisconsin,3,1
5/3/2020,Brown,Wisconsin,1358,6
5/3/2020,Buffalo,Wisconsin,4,1
5/3/2020,Calumet,Wisconsin,18,0
5/3/2020,Chippewa,Wisconsin,25,0
5/3/2020,Clark,Wisconsin,21,4
5/3/2020,Columbia,Wisconsin,29,1
5/3/2020,Crawford,Wisconsin,5,0
5/3/2020,Dane,Wisconsin,436,22
5/3/2020,Dodge,Wisconsin,38,1
5/3/2020,Door,Wisconsin,15,3
5/3/2020,Douglas,Wisconsin,9,0
5/3/2020,Dunn,Wisconsin,12,0
5/3/2020,Eau Claire,Wisconsin,36,0
5/3/2020,Florence,Wisconsin,2,0
5/3/2020,Fond du Lac,Wisconsin,73,3
5/3/2020,Grant,Wisconsin,48,6
5/3/2020,Green,Wisconsin,15,0
5/3/2020,Green Lake,Wisconsin,3,0
5/3/2020,Iowa,Wisconsin,7,0
5/3/2020,Iron,Wisconsin,2,1
5/3/2020,Jackson,Wisconsin,12,1
5/3/2020,Jefferson,Wisconsin,46,0
5/3/2020,Juneau,Wisconsin,18,1
5/3/2020,Kenosha,Wisconsin,534,14
5/3/2020,Kewaunee,Wisconsin,18,1
5/3/2020,La Crosse,Wisconsin,29,0
5/3/2020,Lafayette,Wisconsin,6,0
5/3/2020,Lincoln,Wisconsin,1,0
5/3/2020,Manitowoc,Wisconsin,13,1
5/3/2020,Marathon,Wisconsin,19,1
5/3/2020,Marinette,Wisconsin,11,1
5/3/2020,Marquette,Wisconsin,3,1
5/3/2020,Menominee,Wisconsin,1,0
5/3/2020,Milwaukee,Wisconsin,3244,195
5/3/2020,Monroe,Wisconsin,14,1
5/3/2020,Oconto,Wisconsin,18,0
5/3/2020,Oneida,Wisconsin,6,0
5/3/2020,Outagamie,Wisconsin,68,2
5/3/2020,Ozaukee,Wisconsin,92,9
5/3/2020,Pierce,Wisconsin,10,0
5/3/2020,Polk,Wisconsin,4,0
5/3/2020,Portage,Wisconsin,6,0
5/3/2020,Price,Wisconsin,1,0
5/3/2020,Racine,Wisconsin,435,13
5/3/2020,Richland,Wisconsin,13,2
5/3/2020,Rock,Wisconsin,262,7
5/3/2020,Rusk,Wisconsin,4,0
5/3/2020,Sauk,Wisconsin,65,3
5/3/2020,Sawyer,Wisconsin,3,0
5/3/2020,Shawano,Wisconsin,16,0
5/3/2020,Sheboygan,Wisconsin,52,2
5/3/2020,St. Croix,Wisconsin,18,0
5/3/2020,Trempealeau,Wisconsin,3,0
5/3/2020,Vernon,Wisconsin,1,0
5/3/2020,Vilas,Wisconsin,4,0
5/3/2020,Walworth,Wisconsin,197,8
5/3/2020,Washburn,Wisconsin,1,0
5/3/2020,Washington,Wisconsin,101,4
5/3/2020,Waukesha,Wisconsin,360,20
5/3/2020,Waupaca,Wisconsin,10,1
5/3/2020,Waushara,Wisconsin,2,0
5/3/2020,Winnebago,Wisconsin,69,1
5/3/2020,Wood,Wisconsin,2,0
5/3/2020,Albany,Wyoming,8,0
5/3/2020,Big Horn,Wyoming,2,0
5/3/2020,Campbell,Wyoming,15,0
5/3/2020,Carbon,Wyoming,5,0
5/3/2020,Converse,Wyoming,14,0
5/3/2020,Crook,Wyoming,5,0
5/3/2020,Fremont,Wyoming,122,4
5/3/2020,Goshen,Wyoming,3,0
5/3/2020,Hot Springs,Wyoming,2,0
5/3/2020,Johnson,Wyoming,11,1
5/3/2020,Laramie,Wyoming,101,1
5/3/2020,Lincoln,Wyoming,6,0
5/3/2020,Natrona,Wyoming,38,0
5/3/2020,Niobrara,Wyoming,1,0
5/3/2020,Park,Wyoming,1,0
5/3/2020,Sheridan,Wyoming,12,0
5/3/2020,Sublette,Wyoming,1,0
5/3/2020,Sweetwater,Wyoming,11,0
5/3/2020,Teton,Wyoming,67,1
5/3/2020,Uinta,Wyoming,6,0
5/3/2020,Washakie,Wyoming,4,0
